Unnamed: 0,filename,gender
154,cv-valid-train/sample-000154.mp3,male
155,cv-valid-train/sample-000155.mp3,female
159,cv-valid-train/sample-000159.mp3,female
167,cv-valid-train/sample-000167.mp3,male
168,cv-valid-train/sample-000168.mp3,male
169,cv-valid-train/sample-000169.mp3,female
175,cv-valid-train/sample-000175.mp3,male
179,cv-valid-train/sample-000179.mp3,male
180,cv-valid-train/sample-000180.mp3,male
181,cv-valid-train/sample-000181.mp3,male
184,cv-valid-train/sample-000184.mp3,female
187,cv-valid-train/sample-000187.mp3,male
191,cv-valid-train/sample-000191.mp3,male
192,cv-valid-train/sample-000192.mp3,male
193,cv-valid-train/sample-000193.mp3,male
194,cv-valid-train/sample-000194.mp3,male
195,cv-valid-train/sample-000195.mp3,male
196,cv-valid-train/sample-000196.mp3,female
197,cv-valid-train/sample-000197.mp3,male
201,cv-valid-train/sample-000201.mp3,male
202,cv-valid-train/sample-000202.mp3,male
203,cv-valid-train/sample-000203.mp3,female
204,cv-valid-train/sample-000204.mp3,male
205,cv-valid-train/sample-000205.mp3,male
213,cv-valid-train/sample-000213.mp3,male
214,cv-valid-train/sample-000214.mp3,female
216,cv-valid-train/sample-000216.mp3,male
217,cv-valid-train/sample-000217.mp3,female
218,cv-valid-train/sample-000218.mp3,male
219,cv-valid-train/sample-000219.mp3,male
221,cv-valid-train/sample-000221.mp3,female
225,cv-valid-train/sample-000225.mp3,male
229,cv-valid-train/sample-000229.mp3,male
235,cv-valid-train/sample-000235.mp3,male
236,cv-valid-train/sample-000236.mp3,female
238,cv-valid-train/sample-000238.mp3,male
239,cv-valid-train/sample-000239.mp3,male
242,cv-valid-train/sample-000242.mp3,female
243,cv-valid-train/sample-000243.mp3,male
246,cv-valid-train/sample-000246.mp3,male
247,cv-valid-train/sample-000247.mp3,male
248,cv-valid-train/sample-000248.mp3,female
250,cv-valid-train/sample-000250.mp3,male
254,cv-valid-train/sample-000254.mp3,male
255,cv-valid-train/sample-000255.mp3,female
262,cv-valid-train/sample-000262.mp3,male
265,cv-valid-train/sample-000265.mp3,male
266,cv-valid-train/sample-000266.mp3,male
270,cv-valid-train/sample-000270.mp3,female
273,cv-valid-train/sample-000273.mp3,male
274,cv-valid-train/sample-000274.mp3,male
277,cv-valid-train/sample-000277.mp3,male
278,cv-valid-train/sample-000278.mp3,male
280,cv-valid-train/sample-000280.mp3,female
283,cv-valid-train/sample-000283.mp3,male
285,cv-valid-train/sample-000285.mp3,male
286,cv-valid-train/sample-000286.mp3,male
290,cv-valid-train/sample-000290.mp3,male
292,cv-valid-train/sample-000292.mp3,male
293,cv-valid-train/sample-000293.mp3,male
294,cv-valid-train/sample-000294.mp3,male
297,cv-valid-train/sample-000297.mp3,male
299,cv-valid-train/sample-000299.mp3,male
300,cv-valid-train/sample-000300.mp3,male
303,cv-valid-train/sample-000303.mp3,male
304,cv-valid-train/sample-000304.mp3,male
305,cv-valid-train/sample-000305.mp3,female
317,cv-valid-train/sample-000317.mp3,male
322,cv-valid-train/sample-000322.mp3,male
325,cv-valid-train/sample-000325.mp3,male
333,cv-valid-train/sample-000333.mp3,male
341,cv-valid-train/sample-000341.mp3,female
343,cv-valid-train/sample-000343.mp3,male
345,cv-valid-train/sample-000345.mp3,male
350,cv-valid-train/sample-000350.mp3,female
355,cv-valid-train/sample-000355.mp3,male
360,cv-valid-train/sample-000360.mp3,male
362,cv-valid-train/sample-000362.mp3,female
368,cv-valid-train/sample-000368.mp3,female
369,cv-valid-train/sample-000369.mp3,male
374,cv-valid-train/sample-000374.mp3,male
375,cv-valid-train/sample-000375.mp3,male
378,cv-valid-train/sample-000378.mp3,male
379,cv-valid-train/sample-000379.mp3,male
383,cv-valid-train/sample-000383.mp3,male
384,cv-valid-train/sample-000384.mp3,male
385,cv-valid-train/sample-000385.mp3,male
387,cv-valid-train/sample-000387.mp3,male
389,cv-valid-train/sample-000389.mp3,male
392,cv-valid-train/sample-000392.mp3,male
393,cv-valid-train/sample-000393.mp3,male
394,cv-valid-train/sample-000394.mp3,male
395,cv-valid-train/sample-000395.mp3,male
400,cv-valid-train/sample-000400.mp3,male
401,cv-valid-train/sample-000401.mp3,male
409,cv-valid-train/sample-000409.mp3,male
410,cv-valid-train/sample-000410.mp3,female
412,cv-valid-train/sample-000412.mp3,male
414,cv-valid-train/sample-000414.mp3,male
416,cv-valid-train/sample-000416.mp3,male
418,cv-valid-train/sample-000418.mp3,male
419,cv-valid-train/sample-000419.mp3,female
420,cv-valid-train/sample-000420.mp3,female
424,cv-valid-train/sample-000424.mp3,male
425,cv-valid-train/sample-000425.mp3,female
427,cv-valid-train/sample-000427.mp3,female
432,cv-valid-train/sample-000432.mp3,female
436,cv-valid-train/sample-000436.mp3,male
437,cv-valid-train/sample-000437.mp3,male
443,cv-valid-train/sample-000443.mp3,female
447,cv-valid-train/sample-000447.mp3,male
449,cv-valid-train/sample-000449.mp3,male
451,cv-valid-train/sample-000451.mp3,female
453,cv-valid-train/sample-000453.mp3,male
454,cv-valid-train/sample-000454.mp3,male
465,cv-valid-train/sample-000465.mp3,male
470,cv-valid-train/sample-000470.mp3,male
474,cv-valid-train/sample-000474.mp3,male
475,cv-valid-train/sample-000475.mp3,male
477,cv-valid-train/sample-000477.mp3,male
479,cv-valid-train/sample-000479.mp3,male
482,cv-valid-train/sample-000482.mp3,male
483,cv-valid-train/sample-000483.mp3,male
484,cv-valid-train/sample-000484.mp3,male
485,cv-valid-train/sample-000485.mp3,male
492,cv-valid-train/sample-000492.mp3,male
493,cv-valid-train/sample-000493.mp3,female
498,cv-valid-train/sample-000498.mp3,male
499,cv-valid-train/sample-000499.mp3,male
502,cv-valid-train/sample-000502.mp3,male
505,cv-valid-train/sample-000505.mp3,male
506,cv-valid-train/sample-000506.mp3,male
507,cv-valid-train/sample-000507.mp3,male
508,cv-valid-train/sample-000508.mp3,male
517,cv-valid-train/sample-000517.mp3,female
519,cv-valid-train/sample-000519.mp3,male
520,cv-valid-train/sample-000520.mp3,male
524,cv-valid-train/sample-000524.mp3,male
525,cv-valid-train/sample-000525.mp3,male
533,cv-valid-train/sample-000533.mp3,male
539,cv-valid-train/sample-000539.mp3,male
544,cv-valid-train/sample-000544.mp3,male
545,cv-valid-train/sample-000545.mp3,male
547,cv-valid-train/sample-000547.mp3,male
548,cv-valid-train/sample-000548.mp3,male
554,cv-valid-train/sample-000554.mp3,male
555,cv-valid-train/sample-000555.mp3,male
556,cv-valid-train/sample-000556.mp3,female
563,cv-valid-train/sample-000563.mp3,female
564,cv-valid-train/sample-000564.mp3,male
565,cv-valid-train/sample-000565.mp3,male
567,cv-valid-train/sample-000567.mp3,male
568,cv-valid-train/sample-000568.mp3,male
571,cv-valid-train/sample-000571.mp3,female
573,cv-valid-train/sample-000573.mp3,male
576,cv-valid-train/sample-000576.mp3,male
577,cv-valid-train/sample-000577.mp3,male
578,cv-valid-train/sample-000578.mp3,male
579,cv-valid-train/sample-000579.mp3,male
584,cv-valid-train/sample-000584.mp3,male
586,cv-valid-train/sample-000586.mp3,female
591,cv-valid-train/sample-000591.mp3,male
595,cv-valid-train/sample-000595.mp3,male
597,cv-valid-train/sample-000597.mp3,female
600,cv-valid-train/sample-000600.mp3,male
610,cv-valid-train/sample-000610.mp3,male
612,cv-valid-train/sample-000612.mp3,male
619,cv-valid-train/sample-000619.mp3,female
620,cv-valid-train/sample-000620.mp3,male
622,cv-valid-train/sample-000622.mp3,male
625,cv-valid-train/sample-000625.mp3,male
626,cv-valid-train/sample-000626.mp3,male
629,cv-valid-train/sample-000629.mp3,female
633,cv-valid-train/sample-000633.mp3,male
635,cv-valid-train/sample-000635.mp3,male
637,cv-valid-train/sample-000637.mp3,male
645,cv-valid-train/sample-000645.mp3,female
646,cv-valid-train/sample-000646.mp3,male
647,cv-valid-train/sample-000647.mp3,male
651,cv-valid-train/sample-000651.mp3,male
653,cv-valid-train/sample-000653.mp3,male
655,cv-valid-train/sample-000655.mp3,female
657,cv-valid-train/sample-000657.mp3,male
663,cv-valid-train/sample-000663.mp3,female
668,cv-valid-train/sample-000668.mp3,male
671,cv-valid-train/sample-000671.mp3,male
673,cv-valid-train/sample-000673.mp3,male
677,cv-valid-train/sample-000677.mp3,male
679,cv-valid-train/sample-000679.mp3,male
683,cv-valid-train/sample-000683.mp3,male
684,cv-valid-train/sample-000684.mp3,male
690,cv-valid-train/sample-000690.mp3,male
691,cv-valid-train/sample-000691.mp3,male
694,cv-valid-train/sample-000694.mp3,male
695,cv-valid-train/sample-000695.mp3,male
698,cv-valid-train/sample-000698.mp3,male
701,cv-valid-train/sample-000701.mp3,male
704,cv-valid-train/sample-000704.mp3,male
705,cv-valid-train/sample-000705.mp3,male
707,cv-valid-train/sample-000707.mp3,male
708,cv-valid-train/sample-000708.mp3,male
710,cv-valid-train/sample-000710.mp3,male
716,cv-valid-train/sample-000716.mp3,female
717,cv-valid-train/sample-000717.mp3,male
718,cv-valid-train/sample-000718.mp3,male
720,cv-valid-train/sample-000720.mp3,female
733,cv-valid-train/sample-000733.mp3,male
740,cv-valid-train/sample-000740.mp3,female
741,cv-valid-train/sample-000741.mp3,female
742,cv-valid-train/sample-000742.mp3,male
745,cv-valid-train/sample-000745.mp3,male
749,cv-valid-train/sample-000749.mp3,male
751,cv-valid-train/sample-000751.mp3,male
753,cv-valid-train/sample-000753.mp3,male
754,cv-valid-train/sample-000754.mp3,male
761,cv-valid-train/sample-000761.mp3,male
762,cv-valid-train/sample-000762.mp3,female
766,cv-valid-train/sample-000766.mp3,female
768,cv-valid-train/sample-000768.mp3,male
775,cv-valid-train/sample-000775.mp3,female
776,cv-valid-train/sample-000776.mp3,male
777,cv-valid-train/sample-000777.mp3,male
779,cv-valid-train/sample-000779.mp3,male
784,cv-valid-train/sample-000784.mp3,female
785,cv-valid-train/sample-000785.mp3,male
790,cv-valid-train/sample-000790.mp3,male
793,cv-valid-train/sample-000793.mp3,male
794,cv-valid-train/sample-000794.mp3,female
795,cv-valid-train/sample-000795.mp3,male
797,cv-valid-train/sample-000797.mp3,male
798,cv-valid-train/sample-000798.mp3,male
801,cv-valid-train/sample-000801.mp3,male
802,cv-valid-train/sample-000802.mp3,female
803,cv-valid-train/sample-000803.mp3,male
808,cv-valid-train/sample-000808.mp3,male
811,cv-valid-train/sample-000811.mp3,male
815,cv-valid-train/sample-000815.mp3,male
817,cv-valid-train/sample-000817.mp3,male
819,cv-valid-train/sample-000819.mp3,male
823,cv-valid-train/sample-000823.mp3,male
824,cv-valid-train/sample-000824.mp3,male
827,cv-valid-train/sample-000827.mp3,male
829,cv-valid-train/sample-000829.mp3,male
834,cv-valid-train/sample-000834.mp3,male
841,cv-valid-train/sample-000841.mp3,male
844,cv-valid-train/sample-000844.mp3,male
850,cv-valid-train/sample-000850.mp3,male
851,cv-valid-train/sample-000851.mp3,female
853,cv-valid-train/sample-000853.mp3,male
854,cv-valid-train/sample-000854.mp3,female
855,cv-valid-train/sample-000855.mp3,male
861,cv-valid-train/sample-000861.mp3,male
862,cv-valid-train/sample-000862.mp3,male
864,cv-valid-train/sample-000864.mp3,male
866,cv-valid-train/sample-000866.mp3,female
867,cv-valid-train/sample-000867.mp3,female
868,cv-valid-train/sample-000868.mp3,male
869,cv-valid-train/sample-000869.mp3,male
871,cv-valid-train/sample-000871.mp3,male
873,cv-valid-train/sample-000873.mp3,female
877,cv-valid-train/sample-000877.mp3,male
882,cv-valid-train/sample-000882.mp3,male
884,cv-valid-train/sample-000884.mp3,male
887,cv-valid-train/sample-000887.mp3,female
888,cv-valid-train/sample-000888.mp3,male
891,cv-valid-train/sample-000891.mp3,male
892,cv-valid-train/sample-000892.mp3,male
893,cv-valid-train/sample-000893.mp3,male
894,cv-valid-train/sample-000894.mp3,male
895,cv-valid-train/sample-000895.mp3,male
901,cv-valid-train/sample-000901.mp3,male
903,cv-valid-train/sample-000903.mp3,female
909,cv-valid-train/sample-000909.mp3,female
912,cv-valid-train/sample-000912.mp3,male
915,cv-valid-train/sample-000915.mp3,male
917,cv-valid-train/sample-000917.mp3,male
919,cv-valid-train/sample-000919.mp3,male
924,cv-valid-train/sample-000924.mp3,male
927,cv-valid-train/sample-000927.mp3,female
935,cv-valid-train/sample-000935.mp3,male
936,cv-valid-train/sample-000936.mp3,male
939,cv-valid-train/sample-000939.mp3,female
945,cv-valid-train/sample-000945.mp3,male
947,cv-valid-train/sample-000947.mp3,female
949,cv-valid-train/sample-000949.mp3,male
953,cv-valid-train/sample-000953.mp3,male
957,cv-valid-train/sample-000957.mp3,male
960,cv-valid-train/sample-000960.mp3,male
964,cv-valid-train/sample-000964.mp3,male
967,cv-valid-train/sample-000967.mp3,female
968,cv-valid-train/sample-000968.mp3,female
972,cv-valid-train/sample-000972.mp3,male
973,cv-valid-train/sample-000973.mp3,male
974,cv-valid-train/sample-000974.mp3,male
976,cv-valid-train/sample-000976.mp3,female
977,cv-valid-train/sample-000977.mp3,male
978,cv-valid-train/sample-000978.mp3,male
980,cv-valid-train/sample-000980.mp3,female
982,cv-valid-train/sample-000982.mp3,male
984,cv-valid-train/sample-000984.mp3,male
989,cv-valid-train/sample-000989.mp3,male
992,cv-valid-train/sample-000992.mp3,male
994,cv-valid-train/sample-000994.mp3,male
995,cv-valid-train/sample-000995.mp3,female
996,cv-valid-train/sample-000996.mp3,male
999,cv-valid-train/sample-000999.mp3,male
1005,cv-valid-train/sample-001005.mp3,female
1010,cv-valid-train/sample-001010.mp3,female
1014,cv-valid-train/sample-001014.mp3,female
1020,cv-valid-train/sample-001020.mp3,male
1022,cv-valid-train/sample-001022.mp3,male
1024,cv-valid-train/sample-001024.mp3,male
1028,cv-valid-train/sample-001028.mp3,female
1030,cv-valid-train/sample-001030.mp3,male
1031,cv-valid-train/sample-001031.mp3,male
1034,cv-valid-train/sample-001034.mp3,male
1038,cv-valid-train/sample-001038.mp3,male
1041,cv-valid-train/sample-001041.mp3,male
1043,cv-valid-train/sample-001043.mp3,female
1045,cv-valid-train/sample-001045.mp3,female
1048,cv-valid-train/sample-001048.mp3,male
1049,cv-valid-train/sample-001049.mp3,male
1050,cv-valid-train/sample-001050.mp3,male
1052,cv-valid-train/sample-001052.mp3,male
1054,cv-valid-train/sample-001054.mp3,male
1062,cv-valid-train/sample-001062.mp3,male
1063,cv-valid-train/sample-001063.mp3,male
1064,cv-valid-train/sample-001064.mp3,male
1066,cv-valid-train/sample-001066.mp3,female
1068,cv-valid-train/sample-001068.mp3,male
1069,cv-valid-train/sample-001069.mp3,female
1075,cv-valid-train/sample-001075.mp3,male
1077,cv-valid-train/sample-001077.mp3,male
1079,cv-valid-train/sample-001079.mp3,male
1081,cv-valid-train/sample-001081.mp3,male
1083,cv-valid-train/sample-001083.mp3,male
1091,cv-valid-train/sample-001091.mp3,male
1092,cv-valid-train/sample-001092.mp3,male
1093,cv-valid-train/sample-001093.mp3,male
1095,cv-valid-train/sample-001095.mp3,male
1096,cv-valid-train/sample-001096.mp3,male
1100,cv-valid-train/sample-001100.mp3,female
1102,cv-valid-train/sample-001102.mp3,female
1103,cv-valid-train/sample-001103.mp3,female
1104,cv-valid-train/sample-001104.mp3,female
1106,cv-valid-train/sample-001106.mp3,male
1108,cv-valid-train/sample-001108.mp3,male
1109,cv-valid-train/sample-001109.mp3,male
1121,cv-valid-train/sample-001121.mp3,male
1123,cv-valid-train/sample-001123.mp3,male
1129,cv-valid-train/sample-001129.mp3,female
1132,cv-valid-train/sample-001132.mp3,male
1136,cv-valid-train/sample-001136.mp3,female
1137,cv-valid-train/sample-001137.mp3,male
1143,cv-valid-train/sample-001143.mp3,male
1144,cv-valid-train/sample-001144.mp3,male
1146,cv-valid-train/sample-001146.mp3,male
1147,cv-valid-train/sample-001147.mp3,male
1148,cv-valid-train/sample-001148.mp3,male
1153,cv-valid-train/sample-001153.mp3,female
1159,cv-valid-train/sample-001159.mp3,male
1160,cv-valid-train/sample-001160.mp3,male
1163,cv-valid-train/sample-001163.mp3,male
1164,cv-valid-train/sample-001164.mp3,female
1165,cv-valid-train/sample-001165.mp3,male
1166,cv-valid-train/sample-001166.mp3,male
1171,cv-valid-train/sample-001171.mp3,male
1179,cv-valid-train/sample-001179.mp3,male
1182,cv-valid-train/sample-001182.mp3,male
1188,cv-valid-train/sample-001188.mp3,male
1191,cv-valid-train/sample-001191.mp3,male
1193,cv-valid-train/sample-001193.mp3,female
1194,cv-valid-train/sample-001194.mp3,female
1196,cv-valid-train/sample-001196.mp3,male
1198,cv-valid-train/sample-001198.mp3,male
1199,cv-valid-train/sample-001199.mp3,male
1206,cv-valid-train/sample-001206.mp3,male
1208,cv-valid-train/sample-001208.mp3,male
1211,cv-valid-train/sample-001211.mp3,male
1216,cv-valid-train/sample-001216.mp3,female
1219,cv-valid-train/sample-001219.mp3,male
1223,cv-valid-train/sample-001223.mp3,male
1224,cv-valid-train/sample-001224.mp3,male
1225,cv-valid-train/sample-001225.mp3,male
1228,cv-valid-train/sample-001228.mp3,male
1229,cv-valid-train/sample-001229.mp3,male
1230,cv-valid-train/sample-001230.mp3,male
1232,cv-valid-train/sample-001232.mp3,male
1234,cv-valid-train/sample-001234.mp3,male
1236,cv-valid-train/sample-001236.mp3,male
1237,cv-valid-train/sample-001237.mp3,female
1238,cv-valid-train/sample-001238.mp3,male
1240,cv-valid-train/sample-001240.mp3,male
1247,cv-valid-train/sample-001247.mp3,male
1250,cv-valid-train/sample-001250.mp3,male
1255,cv-valid-train/sample-001255.mp3,male
1257,cv-valid-train/sample-001257.mp3,male
1259,cv-valid-train/sample-001259.mp3,male
1260,cv-valid-train/sample-001260.mp3,male
1261,cv-valid-train/sample-001261.mp3,male
1265,cv-valid-train/sample-001265.mp3,male
1266,cv-valid-train/sample-001266.mp3,male
1269,cv-valid-train/sample-001269.mp3,female
1270,cv-valid-train/sample-001270.mp3,female
1271,cv-valid-train/sample-001271.mp3,female
1280,cv-valid-train/sample-001280.mp3,male
1281,cv-valid-train/sample-001281.mp3,male
1283,cv-valid-train/sample-001283.mp3,female
1284,cv-valid-train/sample-001284.mp3,male
1289,cv-valid-train/sample-001289.mp3,male
1291,cv-valid-train/sample-001291.mp3,male
1299,cv-valid-train/sample-001299.mp3,female
1302,cv-valid-train/sample-001302.mp3,male
1304,cv-valid-train/sample-001304.mp3,male
1307,cv-valid-train/sample-001307.mp3,male
1308,cv-valid-train/sample-001308.mp3,male
1309,cv-valid-train/sample-001309.mp3,female
1310,cv-valid-train/sample-001310.mp3,male
1314,cv-valid-train/sample-001314.mp3,male
1318,cv-valid-train/sample-001318.mp3,male
1319,cv-valid-train/sample-001319.mp3,male
1320,cv-valid-train/sample-001320.mp3,female
1321,cv-valid-train/sample-001321.mp3,male
1322,cv-valid-train/sample-001322.mp3,female
1323,cv-valid-train/sample-001323.mp3,male
1327,cv-valid-train/sample-001327.mp3,male
1328,cv-valid-train/sample-001328.mp3,male
1329,cv-valid-train/sample-001329.mp3,male
1330,cv-valid-train/sample-001330.mp3,male
1337,cv-valid-train/sample-001337.mp3,male
1338,cv-valid-train/sample-001338.mp3,male
1340,cv-valid-train/sample-001340.mp3,male
1343,cv-valid-train/sample-001343.mp3,male
1344,cv-valid-train/sample-001344.mp3,male
1345,cv-valid-train/sample-001345.mp3,male
1346,cv-valid-train/sample-001346.mp3,male
1347,cv-valid-train/sample-001347.mp3,female
1352,cv-valid-train/sample-001352.mp3,male
1353,cv-valid-train/sample-001353.mp3,male
1357,cv-valid-train/sample-001357.mp3,female
1361,cv-valid-train/sample-001361.mp3,male
1363,cv-valid-train/sample-001363.mp3,female
1364,cv-valid-train/sample-001364.mp3,male
1365,cv-valid-train/sample-001365.mp3,male
1366,cv-valid-train/sample-001366.mp3,female
1367,cv-valid-train/sample-001367.mp3,female
1370,cv-valid-train/sample-001370.mp3,male
1372,cv-valid-train/sample-001372.mp3,female
1380,cv-valid-train/sample-001380.mp3,male
1385,cv-valid-train/sample-001385.mp3,male
1386,cv-valid-train/sample-001386.mp3,male
1390,cv-valid-train/sample-001390.mp3,male
1391,cv-valid-train/sample-001391.mp3,male
1392,cv-valid-train/sample-001392.mp3,male
1395,cv-valid-train/sample-001395.mp3,male
1396,cv-valid-train/sample-001396.mp3,male
1399,cv-valid-train/sample-001399.mp3,female
1401,cv-valid-train/sample-001401.mp3,male
1404,cv-valid-train/sample-001404.mp3,male
1405,cv-valid-train/sample-001405.mp3,male
1408,cv-valid-train/sample-001408.mp3,male
1409,cv-valid-train/sample-001409.mp3,female
1416,cv-valid-train/sample-001416.mp3,male
1419,cv-valid-train/sample-001419.mp3,male
1421,cv-valid-train/sample-001421.mp3,male
1422,cv-valid-train/sample-001422.mp3,male
1423,cv-valid-train/sample-001423.mp3,male
1424,cv-valid-train/sample-001424.mp3,male
1426,cv-valid-train/sample-001426.mp3,female
1428,cv-valid-train/sample-001428.mp3,female
1429,cv-valid-train/sample-001429.mp3,male
1435,cv-valid-train/sample-001435.mp3,male
1438,cv-valid-train/sample-001438.mp3,female
1440,cv-valid-train/sample-001440.mp3,male
1444,cv-valid-train/sample-001444.mp3,male
1445,cv-valid-train/sample-001445.mp3,male
1446,cv-valid-train/sample-001446.mp3,female
1447,cv-valid-train/sample-001447.mp3,male
1448,cv-valid-train/sample-001448.mp3,male
1451,cv-valid-train/sample-001451.mp3,male
1453,cv-valid-train/sample-001453.mp3,male
1459,cv-valid-train/sample-001459.mp3,male
1461,cv-valid-train/sample-001461.mp3,male
1463,cv-valid-train/sample-001463.mp3,female
1464,cv-valid-train/sample-001464.mp3,male
1465,cv-valid-train/sample-001465.mp3,male
1467,cv-valid-train/sample-001467.mp3,male
1469,cv-valid-train/sample-001469.mp3,male
1474,cv-valid-train/sample-001474.mp3,female
1475,cv-valid-train/sample-001475.mp3,male
1476,cv-valid-train/sample-001476.mp3,male
1479,cv-valid-train/sample-001479.mp3,male
1480,cv-valid-train/sample-001480.mp3,male
1482,cv-valid-train/sample-001482.mp3,male
1483,cv-valid-train/sample-001483.mp3,male
1491,cv-valid-train/sample-001491.mp3,male
1493,cv-valid-train/sample-001493.mp3,male
1495,cv-valid-train/sample-001495.mp3,male
1499,cv-valid-train/sample-001499.mp3,male
1501,cv-valid-train/sample-001501.mp3,male
1508,cv-valid-train/sample-001508.mp3,male
1510,cv-valid-train/sample-001510.mp3,female
1513,cv-valid-train/sample-001513.mp3,male
1514,cv-valid-train/sample-001514.mp3,female
1515,cv-valid-train/sample-001515.mp3,male
1517,cv-valid-train/sample-001517.mp3,male
1518,cv-valid-train/sample-001518.mp3,female
1520,cv-valid-train/sample-001520.mp3,male
1523,cv-valid-train/sample-001523.mp3,male
1524,cv-valid-train/sample-001524.mp3,male
1525,cv-valid-train/sample-001525.mp3,female
1526,cv-valid-train/sample-001526.mp3,male
1530,cv-valid-train/sample-001530.mp3,female
1531,cv-valid-train/sample-001531.mp3,male
1535,cv-valid-train/sample-001535.mp3,female
1536,cv-valid-train/sample-001536.mp3,male
1537,cv-valid-train/sample-001537.mp3,male
1539,cv-valid-train/sample-001539.mp3,male
1546,cv-valid-train/sample-001546.mp3,male
1547,cv-valid-train/sample-001547.mp3,male
1548,cv-valid-train/sample-001548.mp3,male
1549,cv-valid-train/sample-001549.mp3,male
1551,cv-valid-train/sample-001551.mp3,male
1552,cv-valid-train/sample-001552.mp3,male
1560,cv-valid-train/sample-001560.mp3,female
1564,cv-valid-train/sample-001564.mp3,female
1565,cv-valid-train/sample-001565.mp3,male
1567,cv-valid-train/sample-001567.mp3,male
1573,cv-valid-train/sample-001573.mp3,male
1576,cv-valid-train/sample-001576.mp3,male
1578,cv-valid-train/sample-001578.mp3,female
1580,cv-valid-train/sample-001580.mp3,male
1584,cv-valid-train/sample-001584.mp3,male
1586,cv-valid-train/sample-001586.mp3,female
1587,cv-valid-train/sample-001587.mp3,male
1588,cv-valid-train/sample-001588.mp3,male
1590,cv-valid-train/sample-001590.mp3,female
1591,cv-valid-train/sample-001591.mp3,male
1594,cv-valid-train/sample-001594.mp3,male
1597,cv-valid-train/sample-001597.mp3,male
1598,cv-valid-train/sample-001598.mp3,male
1601,cv-valid-train/sample-001601.mp3,male
1606,cv-valid-train/sample-001606.mp3,male
1608,cv-valid-train/sample-001608.mp3,male
1611,cv-valid-train/sample-001611.mp3,male
1615,cv-valid-train/sample-001615.mp3,male
1620,cv-valid-train/sample-001620.mp3,male
1622,cv-valid-train/sample-001622.mp3,male
1623,cv-valid-train/sample-001623.mp3,female
1626,cv-valid-train/sample-001626.mp3,male
1631,cv-valid-train/sample-001631.mp3,male
1632,cv-valid-train/sample-001632.mp3,male
1634,cv-valid-train/sample-001634.mp3,male
1638,cv-valid-train/sample-001638.mp3,male
1641,cv-valid-train/sample-001641.mp3,male
1642,cv-valid-train/sample-001642.mp3,male
1647,cv-valid-train/sample-001647.mp3,male
1648,cv-valid-train/sample-001648.mp3,male
1652,cv-valid-train/sample-001652.mp3,male
1655,cv-valid-train/sample-001655.mp3,male
1656,cv-valid-train/sample-001656.mp3,male
1657,cv-valid-train/sample-001657.mp3,male
1659,cv-valid-train/sample-001659.mp3,male
1661,cv-valid-train/sample-001661.mp3,male
1662,cv-valid-train/sample-001662.mp3,female
1663,cv-valid-train/sample-001663.mp3,male
1664,cv-valid-train/sample-001664.mp3,female
1667,cv-valid-train/sample-001667.mp3,male
1668,cv-valid-train/sample-001668.mp3,male
1676,cv-valid-train/sample-001676.mp3,male
