filename,gender
cv-valid-train/sample-001271.wav,female
cv-valid-train/sample-001280.wav,male
cv-valid-train/sample-001281.wav,male
cv-valid-train/sample-001283.wav,female
cv-valid-train/sample-001284.wav,male
cv-valid-train/sample-001289.wav,male
cv-valid-train/sample-001291.wav,male
cv-valid-train/sample-001299.wav,female
cv-valid-train/sample-001302.wav,male
cv-valid-train/sample-001304.wav,male
cv-valid-train/sample-001307.wav,male
cv-valid-train/sample-001308.wav,male
cv-valid-train/sample-001309.wav,female
cv-valid-train/sample-001310.wav,male
cv-valid-train/sample-001314.wav,male
cv-valid-train/sample-001318.wav,male
cv-valid-train/sample-001319.wav,male
cv-valid-train/sample-001320.wav,female
cv-valid-train/sample-001321.wav,male
cv-valid-train/sample-001322.wav,female
cv-valid-train/sample-001323.wav,male
cv-valid-train/sample-001327.wav,male
cv-valid-train/sample-001328.wav,male
cv-valid-train/sample-001329.wav,male
cv-valid-train/sample-001330.wav,male
cv-valid-train/sample-001337.wav,male
cv-valid-train/sample-001338.wav,male
cv-valid-train/sample-001340.wav,male
cv-valid-train/sample-001343.wav,male
cv-valid-train/sample-001344.wav,male
cv-valid-train/sample-001345.wav,male
cv-valid-train/sample-001346.wav,male
cv-valid-train/sample-001347.wav,female
cv-valid-train/sample-001352.wav,male
cv-valid-train/sample-001353.wav,male
cv-valid-train/sample-001357.wav,female
cv-valid-train/sample-001361.wav,male
cv-valid-train/sample-001363.wav,female
cv-valid-train/sample-001364.wav,male
cv-valid-train/sample-001365.wav,male
cv-valid-train/sample-001366.wav,female
cv-valid-train/sample-001367.wav,female
cv-valid-train/sample-001370.wav,male
cv-valid-train/sample-001372.wav,female
cv-valid-train/sample-001380.wav,male
cv-valid-train/sample-001385.wav,male
cv-valid-train/sample-001386.wav,male
cv-valid-train/sample-001390.wav,male
cv-valid-train/sample-001391.wav,male
cv-valid-train/sample-001392.wav,male
cv-valid-train/sample-001395.wav,male
cv-valid-train/sample-001396.wav,male
cv-valid-train/sample-001399.wav,female
cv-valid-train/sample-001401.wav,male
cv-valid-train/sample-001404.wav,male
cv-valid-train/sample-001405.wav,male
cv-valid-train/sample-001408.wav,male
cv-valid-train/sample-001409.wav,female
cv-valid-train/sample-001416.wav,male
cv-valid-train/sample-001419.wav,male
cv-valid-train/sample-001421.wav,male
cv-valid-train/sample-001422.wav,male
cv-valid-train/sample-001423.wav,male
cv-valid-train/sample-001424.wav,male
cv-valid-train/sample-001426.wav,female
cv-valid-train/sample-001428.wav,female
cv-valid-train/sample-001429.wav,male
cv-valid-train/sample-001435.wav,male
cv-valid-train/sample-001438.wav,female
cv-valid-train/sample-001440.wav,male
cv-valid-train/sample-001444.wav,male
cv-valid-train/sample-001445.wav,male
cv-valid-train/sample-001446.wav,female
cv-valid-train/sample-001447.wav,male
cv-valid-train/sample-001448.wav,male
cv-valid-train/sample-001451.wav,male
cv-valid-train/sample-001453.wav,male
cv-valid-train/sample-001459.wav,male
cv-valid-train/sample-001461.wav,male
cv-valid-train/sample-001463.wav,female
cv-valid-train/sample-001464.wav,male
cv-valid-train/sample-001465.wav,male
cv-valid-train/sample-001467.wav,male
cv-valid-train/sample-001469.wav,male
cv-valid-train/sample-001474.wav,female
cv-valid-train/sample-001475.wav,male
cv-valid-train/sample-001476.wav,male
cv-valid-train/sample-001479.wav,male
cv-valid-train/sample-001480.wav,male
cv-valid-train/sample-001482.wav,male
cv-valid-train/sample-001483.wav,male
cv-valid-train/sample-001491.wav,male
cv-valid-train/sample-001493.wav,male
cv-valid-train/sample-001495.wav,male
cv-valid-train/sample-001499.wav,male
cv-valid-train/sample-001501.wav,male
cv-valid-train/sample-001508.wav,male
cv-valid-train/sample-001510.wav,female
cv-valid-train/sample-001513.wav,male
cv-valid-train/sample-001514.wav,female
cv-valid-train/sample-001515.wav,male
cv-valid-train/sample-001517.wav,male
cv-valid-train/sample-001518.wav,female
cv-valid-train/sample-001520.wav,male
cv-valid-train/sample-001523.wav,male
cv-valid-train/sample-001524.wav,male
cv-valid-train/sample-001525.wav,female
cv-valid-train/sample-001526.wav,male
cv-valid-train/sample-001530.wav,female
cv-valid-train/sample-001531.wav,male
cv-valid-train/sample-001535.wav,female
cv-valid-train/sample-001536.wav,male
cv-valid-train/sample-001537.wav,male
cv-valid-train/sample-001539.wav,male
cv-valid-train/sample-001546.wav,male
cv-valid-train/sample-001547.wav,male
cv-valid-train/sample-001548.wav,male
cv-valid-train/sample-001549.wav,male
cv-valid-train/sample-001551.wav,male
cv-valid-train/sample-001552.wav,male
cv-valid-train/sample-001560.wav,female
cv-valid-train/sample-001564.wav,female
cv-valid-train/sample-001565.wav,male
cv-valid-train/sample-001567.wav,male
cv-valid-train/sample-001573.wav,male
cv-valid-train/sample-001576.wav,male
cv-valid-train/sample-001578.wav,female
cv-valid-train/sample-001580.wav,male
cv-valid-train/sample-001584.wav,male
cv-valid-train/sample-001586.wav,female
cv-valid-train/sample-001587.wav,male
cv-valid-train/sample-001588.wav,male
cv-valid-train/sample-001590.wav,female
cv-valid-train/sample-001591.wav,male
cv-valid-train/sample-001594.wav,male
cv-valid-train/sample-001597.wav,male
cv-valid-train/sample-001598.wav,male
cv-valid-train/sample-001601.wav,male
cv-valid-train/sample-001606.wav,male
cv-valid-train/sample-001608.wav,male
cv-valid-train/sample-001611.wav,male
cv-valid-train/sample-001615.wav,male
cv-valid-train/sample-001620.wav,male
cv-valid-train/sample-001622.wav,male
cv-valid-train/sample-001623.wav,female
cv-valid-train/sample-001626.wav,male
cv-valid-train/sample-001631.wav,male
cv-valid-train/sample-001632.wav,male
cv-valid-train/sample-001634.wav,male
cv-valid-train/sample-001638.wav,male
cv-valid-train/sample-001641.wav,male
cv-valid-train/sample-001642.wav,male
cv-valid-train/sample-001647.wav,male
cv-valid-train/sample-001648.wav,male
cv-valid-train/sample-001652.wav,male
cv-valid-train/sample-001655.wav,male
cv-valid-train/sample-001656.wav,male
cv-valid-train/sample-001657.wav,male
cv-valid-train/sample-001659.wav,male
cv-valid-train/sample-001661.wav,male
cv-valid-train/sample-001662.wav,female
cv-valid-train/sample-001663.wav,male
cv-valid-train/sample-001664.wav,female
cv-valid-train/sample-001667.wav,male
cv-valid-train/sample-001668.wav,male
cv-valid-train/sample-001676.wav,male
cv-valid-train/sample-001678.wav,male
cv-valid-train/sample-001684.wav,male
cv-valid-train/sample-001687.wav,female
cv-valid-train/sample-001690.wav,female
cv-valid-train/sample-001696.wav,male
cv-valid-train/sample-001697.wav,male
cv-valid-train/sample-001700.wav,male
cv-valid-train/sample-001705.wav,male
cv-valid-train/sample-001708.wav,female
cv-valid-train/sample-001711.wav,male
cv-valid-train/sample-001713.wav,male
cv-valid-train/sample-001715.wav,male
cv-valid-train/sample-001723.wav,male
cv-valid-train/sample-001728.wav,male
cv-valid-train/sample-001735.wav,female
cv-valid-train/sample-001742.wav,male
cv-valid-train/sample-001745.wav,female
cv-valid-train/sample-001749.wav,male
cv-valid-train/sample-001750.wav,female
cv-valid-train/sample-001753.wav,male
cv-valid-train/sample-001756.wav,male
cv-valid-train/sample-001761.wav,female
cv-valid-train/sample-001763.wav,male
cv-valid-train/sample-001765.wav,male
cv-valid-train/sample-001766.wav,female
cv-valid-train/sample-001767.wav,male
cv-valid-train/sample-001769.wav,female
cv-valid-train/sample-001775.wav,male
cv-valid-train/sample-001778.wav,male
cv-valid-train/sample-001784.wav,male
cv-valid-train/sample-001788.wav,female
cv-valid-train/sample-001794.wav,female
cv-valid-train/sample-001796.wav,female
cv-valid-train/sample-001797.wav,male
cv-valid-train/sample-001801.wav,female
cv-valid-train/sample-001805.wav,male
cv-valid-train/sample-001807.wav,male
cv-valid-train/sample-001808.wav,male
cv-valid-train/sample-001809.wav,male
cv-valid-train/sample-001810.wav,male
cv-valid-train/sample-001812.wav,female
cv-valid-train/sample-001813.wav,female
cv-valid-train/sample-001814.wav,female
cv-valid-train/sample-001817.wav,female
cv-valid-train/sample-001820.wav,male
cv-valid-train/sample-001822.wav,female
cv-valid-train/sample-001823.wav,male
cv-valid-train/sample-001826.wav,male
cv-valid-train/sample-001831.wav,female
cv-valid-train/sample-001841.wav,male
cv-valid-train/sample-001852.wav,male
cv-valid-train/sample-001858.wav,male
cv-valid-train/sample-001859.wav,male
cv-valid-train/sample-001862.wav,female
cv-valid-train/sample-001866.wav,male
cv-valid-train/sample-001873.wav,male
cv-valid-train/sample-001874.wav,male
cv-valid-train/sample-001877.wav,male
cv-valid-train/sample-001881.wav,male
cv-valid-train/sample-001885.wav,male
cv-valid-train/sample-001886.wav,male
cv-valid-train/sample-001888.wav,male
cv-valid-train/sample-001894.wav,male
cv-valid-train/sample-001897.wav,male
cv-valid-train/sample-001900.wav,male
cv-valid-train/sample-001904.wav,male
cv-valid-train/sample-001905.wav,male
cv-valid-train/sample-001906.wav,female
cv-valid-train/sample-001907.wav,female
cv-valid-train/sample-001910.wav,male
cv-valid-train/sample-001916.wav,male
cv-valid-train/sample-001919.wav,female
cv-valid-train/sample-001920.wav,female
cv-valid-train/sample-001921.wav,male
cv-valid-train/sample-001922.wav,male
cv-valid-train/sample-001924.wav,female
cv-valid-train/sample-001927.wav,female
cv-valid-train/sample-001928.wav,male
cv-valid-train/sample-001929.wav,female
cv-valid-train/sample-001930.wav,male
cv-valid-train/sample-001934.wav,male
cv-valid-train/sample-001936.wav,male
cv-valid-train/sample-001937.wav,male
cv-valid-train/sample-001939.wav,male
cv-valid-train/sample-001946.wav,male
cv-valid-train/sample-001948.wav,male
cv-valid-train/sample-001949.wav,male
cv-valid-train/sample-001951.wav,male
cv-valid-train/sample-001953.wav,male
cv-valid-train/sample-001954.wav,male
cv-valid-train/sample-001959.wav,male
cv-valid-train/sample-001963.wav,female
cv-valid-train/sample-001965.wav,male
cv-valid-train/sample-001970.wav,male
cv-valid-train/sample-001973.wav,female
cv-valid-train/sample-001974.wav,male
cv-valid-train/sample-001975.wav,male
cv-valid-train/sample-001980.wav,male
cv-valid-train/sample-001981.wav,male
cv-valid-train/sample-001982.wav,male
cv-valid-train/sample-001984.wav,male
cv-valid-train/sample-001985.wav,male
cv-valid-train/sample-001986.wav,male
cv-valid-train/sample-001987.wav,male
cv-valid-train/sample-001988.wav,male
cv-valid-train/sample-001993.wav,male
cv-valid-train/sample-001996.wav,male
cv-valid-train/sample-001997.wav,male
cv-valid-train/sample-001998.wav,male
cv-valid-train/sample-001999.wav,male
cv-valid-train/sample-002005.wav,male
cv-valid-train/sample-002006.wav,male
cv-valid-train/sample-002008.wav,male
cv-valid-train/sample-002010.wav,male
